mi|Xelaev18027393m.g|	 smap1.L
mi|Xelaev18046487m.g|	 Xelaev18046487m.g
mi|Xelaev18007155m.g|	 Xelaev18007155m.g
mi|Xelaev18003383m.g|	 Xelaev18003383m.g
mi|Xelaev18020949m.g|	 sema3e.S
mi|Xelaev18041312m.g|	 lgmn.S
mi|Xelaev18044813m.g|	 ndufa10.L
mi|Xelaev18012219m.g|	 slc45a3.L
mi|Xelaev18045473m.g|	 Xelaev18045473m.g
mi|Xelaev18034645m.g|	 sema4g.L
mi|Xelaev18035701m.g|	 ppcs.L
mi|Xelaev18030197m.g|	 mtmr9.S
mi|Xelaev18037018m.g|	 drd1c.S
mi|Xelaev18003753m.g|	 Xelaev18003753m.g
mi|Xelaev18023461m.g|	 Xelaev18023461m.g
mi|Xelaev18002796m.g|	 Xelaev18002796m.g
mi|Xelaev18032208m.g|	 spag1.L
mi|Xelaev18022587m.g|	 Xelaev18022587m.g
mi|Xelaev18042578m.g|	 loc100144987.S
mi|Xelaev18045736m.g|	 Xelaev18045736m.g
mi|Xelaev18016342m.g|	 Xelaev18016342m.g
mi|Xelaev18021980m.g|	 Xelaev18021980m.g
mi|Xelaev18016013m.g|	 nfe2.S
mi|Xelaev18004278m.g|	 Xelaev18004278m.g
mi|Xelaev18047565m.g|	 Xelaev18047565m.g
mi|Xelaev18011509m.g|	 scaf4.L
mi|Xelaev18018865m.g|	 tacc1.L
mi|Xelaev18033820m.g|	 hey1.S
mi|Xelaev18030714m.g|	 Xelaev18030714m.g
mi|Xelaev18033807m.g|	 gdap1.S
mi|Xelaev18017082m.g|	 Xelaev18017082m.g
mi|Xelaev18002258m.g|	 Xelaev18002258m.g
mi|Xelaev18047276m.g|	 Xelaev18047276m.g
mi|Xelaev18020666m.g|	 Xelaev18020666m.g
mi|Xelaev18031829m.g|	 impa2.L
mi|Xelaev18041371m.g|	 acyp1.S
mi|Xelaev18004095m.g|	 Xelaev18004095m.g
mi|Xelaev18042860m.g|	 nr1i3.S
mi|Xelaev18035537m.g|	 htr3b.L
mi|Xelaev18008114m.g|	 Xelaev18008114m.g
mi|Xelaev18002115m.g|	 asrgl1.L
mi|Xelaev18032949m.g|	 loc100145516.S
mi|Xelaev18000517m.g|	 Xelaev18000517m.g
mi|Xelaev18023649m.g|	 dmc1.L
mi|Xelaev18026155m.g|	 slc3a1.L
mi|Xelaev18024803m.g|	 dnaaf1.S
mi|Xelaev18043703m.g|	 loc100488904-like.L
mi|Xelaev18018502m.g|	 erlin2.L
mi|Xelaev18003429m.g|	 Xelaev18003429m.g
mi|Xelaev18041591m.g|	 loc100497034.S
mi|Xelaev18041477m.g|	 entpd2.S
mi|Xelaev18024011m.g|	 Xelaev18024011m.g
mi|Xelaev18022131m.g|	 rarres3.L
mi|Xelaev18039142m.g|	 Xelaev18039142m.g
mi|Xelaev18005818m.g|	 btc.L
mi|Xelaev18018580m.g|	 ncaph.L
mi|Xelaev18028058m.g|	 Xelaev18028058m.g
mi|Xelaev18026646m.g|	 galm.L
mi|Xelaev18015681m.g|	 slitrk5-like.S
mi|Xelaev18037960m.g|	 szrd1.S
mi|Xelaev18023742m.g|	 mustn1.L
mi|Xelaev18045634m.g|	 fbrs.L
mi|Xelaev18039280m.g|	 Xetrov90020936m.L
mi|Xelaev18034178m.g|	 Xelaev18034178m.g
mi|Xelaev18034336m.g|	 slc2a3.L
mi|Xelaev18008599m.g|	 loc101733164.L
mi|Xelaev18013478m.g|	 Xelaev18013478m.g
mi|Xelaev18038575m.g|	 Xelaev18038575m.g
mi|Xelaev18046404m.g|	 Xelaev18046404m.g
mi|Xelaev18017259m.g|	 arhgef37.L
mi|Xelaev18028482m.g|	 ehbp1.S
mi|Xelaev18027200m.g|	 Xelaev18027200m.g
mi|Xelaev18030455m.g|	 loc101732411.L
mi|Xelaev18004265m.g|	 loc101732277.L
mi|Xelaev18039162m.g|	 Xelaev18039162m.g
mi|Xelaev18037050m.g|	 cox15.S
mi|Xelaev18009896m.g|	 rab8a.S
mi|Xelaev18023455m.g|	 atp6v1g3.L
mi|Xelaev18020086m.g|	 tmem173.S
mi|Xelaev18030693m.g|	 wdr60.L
mi|Xelaev18034301m.g|	 rgs10.L
mi|Xelaev18046872m.g|	 tex2.2.S
mi|Xelaev18012023m.g|	 trappc3.L
mi|Xelaev18033803m.g|	 Xelaev18033803m.g
mi|Xelaev18034149m.g|	 Xelaev18034149m.g
mi|Xelaev18013072m.g|	 Xelaev18013072m.g
mi|Xelaev18039511m.g|	 Xelaev18039511m.g
mi|Xelaev18040994m.g|	 rhoa.2.S
mi|Xelaev18031361m.g|	 Xelaev18031361m.g
mi|Xelaev18005291m.g|	 tmem165.L
mi|Xelaev18023641m.g|	 aco2.L
mi|Xelaev18005295m.g|	 loc100487667-like.L
mi|Xelaev18022049m.g|	 Xelaev18022049m.g
mi|Xelaev18031347m.g|	 Xelaev18031347m.g
mi|Xelaev18004884m.g|	 loc100127651.L
mi|Xelaev18034374m.g|	 Xelaev18034374m.g
mi|Xelaev18028628m.g|	 mix1.S
mi|Xelaev18009940m.g|	 prss57.S
mi|Xelaev18044519m.g|	 plcd4.L
mi|Xelaev18006490m.g|	 Xelaev18006490m.g
mi|Xelaev18007102m.g|	 Xelaev18007102m.g
mi|Xelaev18041585m.g|	 gsn.S
mi|Xelaev18025467m.g|	 gpr88.S
mi|Xelaev18018001m.g|	 herc1.L
mi|Xelaev18040697m.g|	 Xelaev18040697m.g
mi|Xelaev18039384m.g|	 ech1.L
mi|Xelaev18035048m.g|	 Xelaev18035048m.g
mi|Xelaev18001595m.g|	 Xetrov90022674m.L
mi|Xelaev18012113m.g|	 aim1l.L
mi|Xelaev18005025m.g|	 tmem129.L
mi|Xelaev18039597m.g|	 Xelaev18039597m.g
mi|Xelaev18044388m.g|	 loc100491804.L
mi|Xelaev18027366m.g|	 Xelaev18027366m.g
mi|Xelaev18002938m.g|	 mgc108380.L
mi|Xelaev18040338m.g|	 Xelaev18040338m.g
mi|Xelaev18047082m.g|	 mmadhc.S
mi|Xelaev18015569m.g|	 rp2.S
mi|Xelaev18037685m.g|	 loc100494984.S
mi|Xelaev18016070m.g|	 Xelaev18016070m.g
mi|Xelaev18004896m.g|	 loc100487404-like.L
mi|Xelaev18039123m.g|	 ring1.L
mi|Xelaev18010993m.g|	 Xetrov90031005m.S
mi|Xelaev18043946m.g|	 phf20.L
mi|Xelaev18016051m.g|	 prr13-like.S
mi|Xelaev18035098m.g|	 ndufv1.L
mi|Xelaev18009743m.g|	 atp5i.S
mi|Xelaev18030618m.g|	 gars.L
mi|Xelaev18006188m.g|	 atp8b3.L
mi|Xelaev18036687m.g|	 m6pr.S
mi|Xelaev18008218m.g|	 mast4.L
mi|Xelaev18023137m.g|	 Xelaev18023137m.g
mi|Xelaev18007044m.g|	 dhrs4.L
mi|Xelaev18002868m.g|	 Xetrov90030984m.1
mi|Xelaev18037410m.g|	 ube4a.S
mi|Xelaev18046550m.g|	 tgm3.2.S
mi|Xelaev18031541m.g|	 Xelaev18031541m.g
mi|Xelaev18002943m.g|	 eps8l3.L
mi|Xelaev18033180m.g|	 Xelaev18033180m.g
mi|Xelaev18019468m.g|	 Xelaev18019468m.g
mi|Xelaev18040110m.g|	 Xelaev18040110m.g
mi|Xelaev18001767m.g|	 loc100496660-like.1
mi|Xelaev18042534m.g|	 Xelaev18042534m.g
mi|Xelaev18034576m.g|	 Xetrov90017593m.L
mi|Xelaev18038086m.g|	 taz.L
mi|Xelaev18029465m.g|	 Xelaev18029465m.g
mi|Xelaev18036343m.g|	 Xelaev18036343m.g
mi|Xelaev18004718m.g|	 loc100490079.L
mi|Xelaev18022117m.g|	 znhit2.L
mi|Xelaev18030616m.g|	 pomp.L
mi|Xelaev18013743m.g|	 mtus2.L
mi|Xelaev18038388m.g|	 Xelaev18038388m.g
mi|Xelaev18016240m.g|	 cryl1.S
mi|Xelaev18025116m.g|	 Xetrov90011790m.S
mi|Xelaev18011285m.g|	 kpna1.L
mi|Xelaev18046998m.g|	 Xelaev18046998m.g
mi|Xelaev18014042m.g|	 pak1.L
mi|Xelaev18040545m.g|	 ttc24.L
mi|Xelaev18023298m.g|	 tmem56.L
mi|Xelaev18042261m.g|	 Xelaev18042261m.g
mi|Xelaev18047309m.g|	 Xelaev18047309m.g
mi|Xelaev18040961m.g|	 loc101734468.L
mi|Xelaev18042734m.g|	 rprd2.S
mi|Xelaev18021085m.g|	 Xelaev18021085m.g
mi|Xelaev18003783m.g|	 Xelaev18003783m.g
mi|Xelaev18026465m.g|	 kif16b.L
mi|Xelaev18019138m.g|	 cxcl16.L
mi|Xelaev18020878m.g|	 Xelaev18020878m.g
mi|Xelaev18042424m.g|	 rxrb.S
mi|Xelaev18003356m.g|	 Xelaev18003356m.g
mi|Xelaev18020753m.g|	 csk.S
mi|Xelaev18019625m.g|	 Xelaev18019625m.g
mi|Xelaev18045459m.g|	 foxj1.2.L
mi|Xelaev18036784m.g|	 Xelaev18036784m.g
mi|Xelaev18022003m.g|	 pkp3.L
mi|Xelaev18007774m.g|	 loc101734664.L
mi|Xelaev18015717m.g|	 Xelaev18015717m.g
mi|Xelaev18010134m.g|	 gnaq.S
mi|Xelaev18011105m.g|	 Xelaev18011105m.g
mi|Xelaev18041042m.g|	 cfl2.S
mi|Xelaev18008845m.g|	 immt.S
mi|Xelaev18010675m.g|	 rpl6.S
mi|Xelaev18007374m.g|	 slc39a2.L
mi|Xelaev18014349m.g|	 loc100494986.S
mi|Xelaev18012045m.g|	 Xelaev18012045m.g
mi|Xelaev18024265m.g|	 Xelaev18024265m.g
mi|Xelaev18044710m.g|	 sp3.L
mi|Xelaev18043876m.g|	 Xelaev18043876m.g
mi|Xelaev18038972m.g|	 Xelaev18038972m.g
mi|Xelaev18026654m.g|	 eif2ak2.L
mi|Xelaev18011215m.g|	 loc101732704.L
mi|Xelaev18010386m.g|	 slc8b1.S
mi|Xelaev18027467m.g|	 Xelaev18027467m.g
mi|Xelaev18017442m.g|	 Xelaev18017442m.g
mi|Xelaev18008890m.g|	 msantd1.S
mi|Xelaev18034858m.g|	 pald1.L
mi|Xelaev18025658m.g|	 dnal4.S
mi|Xelaev18015822m.g|	 ccdc65.S
mi|Xelaev18036546m.g|	 Xelaev18036546m.g
mi|Xelaev18021816m.g|	 loc101731218.L
mi|Xelaev18047358m.g|	 fam117b.S
mi|Xelaev18041967m.g|	 Xelaev18041967m.g
mi|Xelaev18036666m.g|	 Xetrov90026708m.S
mi|Xelaev18001306m.g|	 Xelaev18001306m.g
mi|Xelaev18000360m.g|	 Xelaev18000360m.g
mi|Xelaev18036688m.g|	 phc1.S
mi|Xelaev18018800m.g|	 loc496795.L
mi|Xelaev18047407m.g|	 loc100492409.S
mi|Xelaev18002643m.g|	 Xelaev18002643m.g
mi|Xelaev18042772m.g|	 crabp2.S
mi|Xelaev18016213m.g|	 gpr12.S
mi|Xelaev18004580m.g|	 Xelaev18004580m.g
mi|Xelaev18033429m.g|	 ripk1.S
mi|Xelaev18033427m.g|	 prpf4b.S
mi|Xelaev18018346m.g|	 wdr93.L
mi|Xelaev18005807m.g|	 odam.L
mi|Xelaev18043825m.g|	 ramp2.L
mi|Xelaev18018416m.g|	 Xelaev18018416m.g
mi|Xelaev18020739m.g|	 Xelaev18020739m.g
mi|Xelaev18007465m.g|	 iscu.L
mi|Xelaev18047133m.g|	 dpp4.S
mi|Xelaev18017626m.g|	 gpr85.L
mi|Xelaev18014984m.g|	 il20.S
mi|Xelaev18045653m.g|	 Xelaev18045653m.g
mi|Xelaev18029182m.g|	 Xelaev18029182m.g
mi|Xelaev18016865m.g|	 Xelaev18016865m.g
mi|Xelaev18012208m.g|	 fam72a.L
mi|Xelaev18044832m.g|	 Xetrov90024091m.L
mi|Xelaev18026470m.g|	 pcsk2.L
mi|Xelaev18024418m.g|	 kiaa1549l.S
mi|Xelaev18019548m.g|	 loc100488747.L
mi|Xelaev18002462m.g|	 kiaa1147.L
mi|Xelaev18012507m.g|	 Xetrov90004958m.L
mi|Xelaev18008790m.g|	 Xelaev18008790m.g
mi|Xelaev18014894m.g|	 pgc-like.2.S
mi|Xelaev18029718m.g|	 Xelaev18029718m.g
mi|Xelaev18009947m.g|	 ssbp4.S
mi|Xelaev18015498m.g|	 st6gal2.S
mi|Xelaev18046174m.g|	 cebpb.S
mi|Xelaev18024274m.g|	 dpf2.S
mi|Xelaev18002919m.g|	 Xelaev18002919m.g
mi|Xelaev18007762m.g|	 scarb1.L
mi|Xelaev18009806m.g|	 Xelaev18009806m.g
mi|Xelaev18040238m.g|	 Xelaev18040238m.g
mi|Xelaev18002947m.g|	 kcnc4-like.L
mi|Xelaev18045202m.g|	 notum2.L
mi|Xelaev18026456m.g|	 ism1.L
mi|Xelaev18044174m.g|	 Xelaev18044174m.g
mi|Xelaev18045918m.g|	 psmd3.S
mi|Xelaev18041859m.g|	 morn5.S
mi|Xelaev18045955m.g|	 npepps.S
mi|Xelaev18037837m.g|	 Xelaev18037837m.g
mi|Xelaev18016862m.g|	 mterf2.L
mi|Xelaev18015591m.g|	 Xelaev18015591m.g
mi|Xelaev18020584m.g|	 sh3gl3.S
mi|Xelaev18014140m.g|	 Xelaev18014140m.g
mi|Xelaev18012690m.g|	 acy3.L
mi|Xelaev18030717m.g|	 gjd4.L
mi|Xelaev18036026m.g|	 loc100489282.L
mi|Xelaev18015621m.g|	 Xelaev18015621m.g
mi|Xelaev18009564m.g|	 Xelaev18009564m.g
mi|Xelaev18047561m.g|	 Xetrov90016118m.S
mi|Xelaev18028257m.g|	 Xelaev18028257m.g
mi|Xelaev18029812m.g|	 loc100496697-like.S
mi|Xelaev18025311m.g|	 Xelaev18025311m.g
mi|Xelaev18039545m.g|	 trip11.L
mi|Xelaev18037666m.g|	 loc100494342.S
mi|Xelaev18046303m.g|	 Xelaev18046303m.g
mi|Xelaev18007999m.g|	 ythdc2.L
mi|Xelaev18010397m.g|	 Xelaev18010397m.g
mi|Xelaev18012486m.g|	 loc100497282.L
mi|Xelaev18028560m.g|	 loc100486598.S
mi|Xelaev18039448m.g|	 dlst.L
mi|Xelaev18017577m.g|	 Xelaev18017577m.g
mi|Xelaev18042849m.g|	 Xelaev18042849m.g
mi|Xelaev18039192m.g|	 ltb.L
mi|Xelaev18044294m.g|	 atad5.L
mi|Xelaev18014077m.g|	 znf300.L
mi|Xelaev18006568m.g|	 Xelaev18006568m.g
mi|Xelaev18007253m.g|	 Xelaev18007253m.g
mi|Xelaev18010694m.g|	 rfc5.S
mi|Xelaev18047764m.g|	 c1qtnf1.S
mi|Xelaev18021849m.g|	 elf5.L
mi|Xelaev18021834m.g|	 prr5l.L
mi|Xelaev18044636m.g|	 Xelaev18044636m.g
mi|Xelaev18044645m.g|	 b3galt1.L
mi|Xelaev18043050m.g|	 loc100494288.L
mi|Xelaev18001483m.g|	 dppa2/4.1.L
mi|Xelaev18018036m.g|	 stra6.L
mi|Xelaev18002662m.g|	 smim15.S
mi|Xelaev18013217m.g|	 pcdh20.L
mi|Xelaev18044499m.g|	 Xelaev18044499m.g
mi|Xelaev18007077m.g|	 loc100494943.L
mi|Xelaev18008681m.g|	 Xelaev18008681m.g
mi|Xelaev18032399m.g|	 col22a1-like.2.L
mi|Xelaev18036360m.g|	 usp48.L
mi|Xelaev18019172m.g|	 Xelaev18019172m.g
mi|Xelaev18047599m.g|	 bri3.S
mi|Xelaev18018645m.g|	 pold2.L
mi|Xelaev18011665m.g|	 gosr1.L
mi|Xelaev18018443m.g|	 megf11.L
mi|Xelaev18013543m.g|	 pde1b.L
mi|Xelaev18014756m.g|	 Xelaev18014756m.g
mi|Xelaev18006757m.g|	 dmrta1.L
mi|Xelaev18019643m.g|	 Xelaev18019643m.g
mi|Xelaev18011797m.g|	 mks1.L
mi|Xelaev18040685m.g|	 Xelaev18040685m.g
mi|Xelaev18006952m.g|	 c9orf3.L
mi|Xelaev18014208m.g|	 loc100486901.S
mi|Xelaev18021151m.g|	 kcnc2.S
mi|Xelaev18008197m.g|	 Xelaev18008197m.g
mi|Xelaev18011425m.g|	 igsf5-like.L
mi|Xelaev18021188m.g|	 grip1.S
mi|Xelaev18017797m.g|	 Xelaev18017797m.g
mi|Xelaev18019775m.g|	 dennd2a.S
mi|Xelaev18012268m.g|	 Xelaev18012268m.g
mi|Xelaev18041394m.g|	 Xelaev18041394m.g
mi|Xelaev18003875m.g|	 spa17.S
mi|Xelaev18038378m.g|	 abo.L
mi|Xelaev18022094m.g|	 Xelaev18022094m.g
mi|Xelaev18014456m.g|	 wars2.S
mi|Xelaev18013922m.g|	 Xelaev18013922m.g
mi|Xelaev18000630m.g|	 mat1a.S
mi|Xelaev18035106m.g|	 clcf1.L
mi|Xelaev18033497m.g|	 e2f3.S
mi|Xelaev18023036m.g|	 usp24.L
mi|Xelaev18040687m.g|	 Xelaev18040687m.g
mi|Xelaev18006430m.g|	 Xelaev18006430m.g
mi|Xelaev18028804m.g|	 napb.S
mi|Xelaev18014540m.g|	 gdpd1.S
mi|Xelaev18008271m.g|	 il6st.L
mi|Xelaev18003011m.g|	 lrtm2.L
mi|Xelaev18022088m.g|	 muc6.L
mi|Xelaev18033831m.g|	 loc100216133.S
mi|Xelaev18011706m.g|	 supt6h.L
mi|Xelaev18018812m.g|	 Xetrov90009431m.L
mi|Xelaev18042062m.g|	 Xelaev18042062m.g
mi|Xelaev18003361m.g|	 Xelaev18003361m.g
mi|Xelaev18024977m.g|	 kiaa0895l.S
mi|Xelaev18047526m.g|	 Xelaev18047526m.g
mi|Xelaev18019273m.g|	 loc100496648.L
mi|Xelaev18022569m.g|	 cdyl2.L
mi|Xelaev18015817m.g|	 adcy6.S
mi|Xelaev18031188m.g|	 mrpl32.L
mi|Xelaev18011855m.g|	 Xelaev18011855m.g
mi|Xelaev18024180m.g|	 rela.S
mi|Xelaev18004975m.g|	 Xelaev18004975m.g
mi|Xelaev18010676m.g|	 ptpn11.S
mi|Xelaev18009559m.g|	 Xelaev18009559m.g
mi|Xelaev18014223m.g|	 tbc1d23.S
mi|Xelaev18020720m.g|	 chrna5-like.S
mi|Xelaev18009212m.g|	 plrg1.S
mi|Xelaev18029207m.g|	 Xelaev18029207m.g
mi|Xelaev18033626m.g|	 smchd1.S
mi|Xelaev18023343m.g|	 cdc7.L
mi|Xelaev18030729m.g|	 kif5b.L
mi|Xelaev18038373m.g|	 med22.L
mi|Xelaev18006861m.g|	 Xelaev18006861m.g
mi|Xelaev18026021m.g|	 psmd6.S
mi|Xelaev18008376m.g|	 rai14.L
mi|Xelaev18022196m.g|	 gng3.L
mi|Xelaev18003404m.g|	 Xelaev18003404m.g
mi|Xelaev18037706m.g|	 sult2b1.S
mi|Xelaev18016948m.g|	 galnt10.L
mi|Xelaev18009658m.g|	 Xelaev18009658m.g
mi|Xelaev18044690m.g|	 dync1i2.L
mi|Xelaev18000790m.g|	 Xelaev18000790m.g
mi|Xelaev18043795m.g|	 mmd.L
mi|Xelaev18041033m.g|	 dcaf5.S
mi|Xelaev18014801m.g|	 Xetrov90014539m.S
mi|Xelaev18001965m.g|	 Xelaev18001965m.g
mi|Xelaev18039857m.g|	 pla2g4d.L
mi|Xelaev18027578m.g|	 fndc3b.L
mi|Xelaev18021031m.g|	 mapk12.S
mi|Xelaev18002325m.g|	 Xelaev18002325m.g
mi|Xelaev18033058m.g|	 osbpl3.S
mi|Xelaev18033490m.g|	 Xelaev18033490m.g
mi|Xelaev18012642m.g|	 bmp8.L
mi|Xelaev18019608m.g|	 Xelaev18019608m.g
mi|Xelaev18019359m.g|	 Xelaev18019359m.g
mi|Xelaev18014536m.g|	 rnf43.S
mi|Xelaev18004388m.g|	 lmx1b.2.S
mi|Xelaev18005794m.g|	 mob1b.L
mi|Xelaev18000670m.g|	 Xelaev18000670m.g
mi|Xelaev18027196m.g|	 ak9.L
mi|Xelaev18009151m.g|	 glra3.S
mi|Xelaev18040438m.g|	 Xelaev18040438m.g
mi|Xelaev18010722m.g|	 loc101733398.S
mi|Xelaev18028369m.g|	 otof.L
mi|Xelaev18018474m.g|	 uaca.L
mi|Xelaev18006712m.g|	 ccdc171.L
mi|Xelaev18039084m.g|	 relb.L
mi|Xelaev18013353m.g|	 coq10a.L
mi|Xelaev18014108m.g|	 pold3.L
mi|Xelaev18016151m.g|	 Xelaev18016151m.g
mi|Xelaev18027826m.g|	 mterf4.L
mi|Xelaev18044478m.g|	 ptprn.L
mi|Xelaev18012434m.g|	 Xelaev18012434m.g
mi|Xelaev18000501m.g|	 Xelaev18000501m.g
mi|Xelaev18044471m.g|	 glb1.L
mi|Xelaev18033462m.g|	 kiaa1468.S
mi|Xelaev18037476m.g|	 samd11.S
mi|Xelaev18035946m.g|	 Xetrov90019068m.L
mi|Xelaev18007727m.g|	 galnt9.L
mi|Xelaev18000619m.g|	 Xelaev18000619m.g
mi|Xelaev18008524m.g|	 loc101734365.L
mi|Xelaev18008750m.g|	 loc100490368.S
mi|Xelaev18023661m.g|	 syngr1.L
mi|Xelaev18045073m.g|	 dhrs7b.L
mi|Xelaev18044865m.g|	 cps1.L
mi|Xelaev18028590m.g|	 slc4a1ap.S
mi|Xelaev18040953m.g|	 Xetrov90026057m.L
mi|Xelaev18029939m.g|	 copb2.S
mi|Xelaev18024992m.g|	 csnk2a2.S
mi|Xelaev18021380m.g|	 Xelaev18021380m.g
mi|Xelaev18036249m.g|	 Xelaev18036249m.g
mi|Xelaev18023314m.g|	 abca4.L
mi|Xelaev18001640m.g|	 Xelaev18001640m.g
mi|Xelaev18006693m.g|	 Xelaev18006693m.g
mi|Xelaev18021948m.g|	 olfml1.L
mi|Xelaev18025483m.g|	 Xelaev18025483m.g
mi|Xelaev18004965m.g|	 Xetrov90000030m.L
mi|Xelaev18046076m.g|	 plcd3.S
mi|Xelaev18005438m.g|	 fstl5.L
mi|Xelaev18037096m.g|	 mcu.S
mi|Xelaev18030103m.g|	 Xetrov90022198m.S
mi|Xelaev18002845m.g|	 Xelaev18002845m.g
mi|Xelaev18022504m.g|	 tppp3.L
mi|Xelaev18012662m.g|	 bcas3.L
mi|Xelaev18016714m.g|	 loc100485794-like.L
mi|Xelaev18034621m.g|	 Xetrov90017647m.L
mi|Xelaev18040204m.g|	 loc100492619.L
mi|Xelaev18044119m.g|	 loc100495913.L
mi|Xelaev18029544m.g|	 ece2.S
mi|Xelaev18010951m.g|	 skiv2l2.S
mi|Xelaev18023091m.g|	 kif2c.L
mi|Xelaev18035934m.g|	 myos-like.L
mi|Xelaev18008261m.g|	 plk2.L
mi|Xelaev18038587m.g|	 Xelaev18038587m.g
mi|Xelaev18011279m.g|	 loc100145754.L
mi|Xelaev18008132m.g|	 Xetrov90003391m.L
mi|Xelaev18028510m.g|	 prokr2.S
mi|Xelaev18025002m.g|	 mtss1l.S
mi|Xelaev18040879m.g|	 snx27.L
mi|Xelaev18029995m.g|	 Xelaev18029995m.g
mi|Xelaev18019733m.g|	 has-rs.S
mi|Xelaev18041122m.g|	 dact1.S
mi|Xelaev18004902m.g|	 loc100490368.L
mi|Xelaev18011518m.g|	 loc101730658.L
mi|Xelaev18011475m.g|	 itsn1.L
mi|Xelaev18007388m.g|	 selm.L
mi|Xelaev18009120m.g|	 snx25-like.S
mi|Xelaev18030492m.g|	 Xelaev18030492m.g
mi|Xelaev18038114m.g|	 suv39h1.L
mi|Xelaev18012733m.g|	 Xelaev18012733m.g
mi|Xelaev18014584m.g|	 crk.S
mi|Xelaev18002787m.g|	 Xelaev18002787m.g
mi|Xelaev18025764m.g|	 ip6k1.S
mi|Xelaev18032104m.g|	 jph1.L
mi|Xelaev18038391m.g|	 ralgds.L
mi|Xelaev18016276m.g|	 aasdhppt.S
mi|Xelaev18005936m.g|	 arhgap24.L
mi|Xelaev18044509m.g|	 grsf1.L
mi|Xelaev18014742m.g|	 ddx3x.S
mi|Xelaev18044535m.g|	 Xelaev18044535m.g
mi|Xelaev18001466m.g|	 Xelaev18001466m.g
mi|Xelaev18022207m.g|	 loc100487899-like.L
mi|Xelaev18037554m.g|	 lrrc38.S
mi|Xelaev18039953m.g|	 fam177a1.L
mi|Xelaev18026925m.g|	 Xelaev18026925m.g
mi|Xelaev18010765m.g|	 fem1c.S
mi|Xelaev18037629m.g|	 Xelaev18037629m.g
mi|Xelaev18035379m.g|	 oaf.L
mi|Xelaev18006014m.g|	 loc101734643.L
mi|Xelaev18019788m.g|	 creb3l2.S
mi|Xelaev18009026m.g|	 gabra2.S
mi|Xelaev18023259m.g|	 smg7.L
mi|Xelaev18008724m.g|	 Xelaev18008724m.g
mi|Xelaev18018561m.g|	 rassf2.L
mi|Xelaev18034346m.g|	 loc100485749.L
mi|Xelaev18014642m.g|	 loc100494487.S
mi|Xelaev18017858m.g|	 pfkfb3.L
mi|Xelaev18010370m.g|	 dtx1.S
mi|Xelaev18000992m.g|	 Xelaev18000992m.g
mi|Xelaev18017444m.g|	 lrriq1.L
mi|Xelaev18032858m.g|	 crem.S
mi|Xelaev18037756m.g|	 loc100489764.S
mi|Xelaev18024132m.g|	 Xetrov90028845m.L
mi|Xelaev18024149m.g|	 Xelaev18024149m.g
mi|Xelaev18040451m.g|	 Xelaev18040451m.g
mi|Xelaev18033453m.g|	 loc100127750.S
mi|Xelaev18027362m.g|	 Xelaev18027362m.g
mi|Xelaev18028039m.g|	 MGC147302.L
mi|Xelaev18010446m.g|	 cit.S
mi|Xelaev18035486m.g|	 layn.L
mi|Xelaev18022712m.g|	 rrad.L
mi|Xelaev18045881m.g|	 krt19.S
mi|Xelaev18030543m.g|	 Xetrov90015502m.L
mi|Xelaev18033048m.g|	 fam126a.S
mi|Xelaev18000025m.g|	 Xelaev18000025m.g
mi|Xelaev18022190m.g|	 zbtb3.L
mi|Xelaev18024273m.g|	 chrm1.S
mi|Xelaev18038366m.g|	 cntrl.L
mi|Xelaev18009362m.g|	 arsj.S
mi|Xelaev18037319m.g|	 Xetrov90028413m.S
mi|Xelaev18011232m.g|	 loc398470.L
mi|Xelaev18030893m.g|	 asns.L
mi|Xelaev18004691m.g|	 Xelaev18004691m.g
mi|Xelaev18016318m.g|	 endod1.S
mi|Xelaev18037243m.g|	 Xelaev18037243m.g
mi|Xelaev18020521m.g|	 abhd17c.S
mi|Xelaev18015387m.g|	 ncf1.S
mi|Xelaev18038607m.g|	 Xelaev18038607m.g
mi|Xelaev18019324m.g|	 dnah2.L
mi|Xelaev18023022m.g|	 Xelaev18023022m.g
mi|Xelaev18033773m.g|	 c8orf46.S
mi|Xelaev18045343m.g|	 anks4b.L
mi|Xelaev18023739m.g|	 ift27.L
mi|Xelaev18035842m.g|	 Xetrov90018953m.L
mi|Xelaev18001221m.g|	 Xelaev18001221m.g
mi|Xelaev18012024m.g|	 loc100485272-like.L
mi|Xelaev18006581m.g|	 babam1.L
mi|Xelaev18009102m.g|	 slc7a2-like.S
mi|Xelaev18046993m.g|	 gja7.S
mi|Xelaev18001507m.g|	 Xelaev18001507m.g
mi|Xelaev18021104m.g|	 thap5.S
mi|Xelaev18008424m.g|	 Xelaev18008424m.g
mi|Xelaev18003330m.g|	 asb6.L
mi|Xelaev18008538m.g|	 Xelaev18008538m.g
mi|Xelaev18040617m.g|	 Xelaev18040617m.g
mi|Xelaev18018941m.g|	 Xelaev18018941m.g
mi|Xelaev18004172m.g|	 Xelaev18004172m.g
mi|Xelaev18042552m.g|	 loc100485697.S
mi|Xelaev18014545m.g|	 klhl15.S
mi|Xelaev18029066m.g|	 mllt4-like.1.S
mi|Xelaev18018526m.g|	 add2.L
mi|Xelaev18033666m.g|	 kctd1.S
mi|Xelaev18012404m.g|	 nyx.L
mi|Xelaev18028126m.g|	 loc100495804.L
mi|Xelaev18009957m.g|	 tmem59l.S
